country,date,CLI_diff,CLI_level,CPI_pct_change,INDPRO_pct_change,LTRATE_diff,LTRATE_level,UNEMP_diff,UNEMP_level,GDP_target,CLI_missing
FRA,1993-10-01,1.1089000000000055,98.71547,1.8043358676083754,79.18799238647568,-0.4733333333333327,5.936666666666667,0.2666666666666657,10.666666666666666,0.263109358,0.0
FRA,1994-01-01,1.3235466666666724,100.03901666666667,1.0693463379535473,-9.123213750894777,0.0699999999999994,6.006666666666667,0.1333333333333364,10.800000000000002,0.678724528,0.0
FRA,1994-04-01,1.0398833333333215,101.07889999999999,2.418520640855193,7.957977002591843,1.0500000000000007,7.0566666666666675,-0.03333333333333677,10.766666666666666,1.003435029,0.0
FRA,1994-07-01,0.5207333333333395,101.59963333333333,1.1602347819137826,-32.62844916417579,0.6566666666666663,7.713333333333334,-0.13333333333333286,10.633333333333333,0.903235693,0.0
FRA,1994-10-01,0.14096666666668511,101.74060000000001,1.6570310131108101,87.43313543535396,0.4066666666666654,8.12,-0.16666666666666607,10.466666666666667,0.942651715,0.0
FRA,1995-01-01,-0.3700666666666734,101.37053333333334,2.1045889824022224,-3.128897251595042,-0.033333333333333215,8.086666666666666,-0.13333333333333286,10.333333333333334,0.472548244,0.0
FRA,1995-04-01,-0.7579333333333409,100.6126,1.686696118380926,-10.467977737257073,-0.4933333333333323,7.593333333333334,0.09999999999999964,10.433333333333334,0.655686021,0.0
FRA,1995-07-01,-1.0884399999999914,99.52416000000001,1.859557126442124,-33.03713907602318,-0.21666666666666767,7.376666666666666,0.13333333333333286,10.566666666666666,0.15627681,0.0
FRA,1995-10-01,-0.794156666666666,98.73000333333334,2.344638911814889,74.72702618906123,-0.2966666666666651,7.080000000000001,0.13333333333333108,10.699999999999998,-0.039506522,0.0
FRA,1996-01-01,-0.05948000000000775,98.67052333333334,2.518836061245322,-6.020995267980012,-0.5066666666666677,6.573333333333333,0.0,10.699999999999998,0.695138587,0.0
FRA,1996-04-01,0.019453333333331102,98.68997666666667,2.7078027854229303,-7.90760164550618,-0.0600000000000005,6.513333333333333,0.20000000000000284,10.9,0.192828387,0.0
FRA,1996-07-01,-0.23351333333333457,98.45646333333333,-0.3551426246575451,-29.362035315321265,-0.11666666666666536,6.396666666666667,0.0,10.9,0.386020355,0.0
FRA,1996-10-01,-0.32122333333333586,98.13524,1.6861140088142879,75.06102834394923,-0.543333333333333,5.853333333333334,-0.06666666666666643,10.833333333333334,0.384653155,0.0
FRA,1997-01-01,0.1619399999999871,98.29717999999998,1.775381520234931,-13.43946243673918,-0.25,5.603333333333334,0.06666666666666643,10.9,0.426885772,0.0
FRA,1997-04-01,0.5620933333333369,98.85927333333332,0.5779400748986419,15.297637704703426,0.11999999999999922,5.723333333333334,0.03333333333333144,10.933333333333332,1.049612486,0.0
FRA,1997-07-01,0.5816766666666808,99.44095,1.0440862547649088,-27.88370331708595,-0.20333333333333314,5.5200000000000005,-0.03333333333333144,10.9,0.994352986,0.0
FRA,1997-10-01,0.3814866666666603,99.82243666666666,1.1710146691370715,79.34261359942502,-0.023333333333333428,5.496666666666667,-0.06666666666666643,10.833333333333334,0.988207797,0.0
FRA,1998-01-01,0.4075300000000084,100.22996666666667,0.25668756553216543,-10.903267436154241,-0.456666666666667,5.04,-0.09999999999999964,10.733333333333334,0.958484327,0.0
FRA,1998-04-01,0.46750000000000114,100.69746666666667,1.3996680896886105,0.5363876679273849,-0.09333333333333371,4.946666666666666,-0.03333333333333677,10.699999999999998,0.716077,0.0
FRA,1998-07-01,-0.05349999999998545,100.64396666666669,-0.39948547478959595,-28.923207275045847,-0.44333333333333247,4.503333333333334,-0.06666666666666465,10.633333333333333,0.517227801,0.0
FRA,1998-10-01,-0.6030466666666996,100.04091999999999,-0.2128673364487299,71.92070000481323,-0.4033333333333333,4.1000000000000005,0.06666666666666465,10.699999999999998,0.68554403,0.0
FRA,1999-01-01,-0.3354699999999866,99.70545,0.4184398084878138,-13.917299645536463,-0.1466666666666674,3.953333333333333,0.03333333333333677,10.733333333333334,0.688044134,0.0
FRA,1999-04-01,0.3824900000000042,100.08794,1.6539201388343416,4.862077572324308,0.26333333333333364,4.216666666666667,-0.033333333333333215,10.700000000000001,0.648444927,0.0
FRA,1999-07-01,0.9964933333333335,101.08443333333334,0.2972158171514083,-28.249526315719088,0.796666666666666,5.013333333333333,-0.3333333333333339,10.366666666666667,1.473037182,0.0
FRA,1999-10-01,0.8520333333333241,101.93646666666666,1.5772747161577838,80.04311942864217,0.28000000000000114,5.293333333333334,-0.40000000000000036,9.966666666666667,1.416269428,0.0
FRA,2000-01-01,0.5929333333333489,102.52940000000001,2.4709737549051702,-4.646685935260042,0.2766666666666664,5.57,-0.3333333333333339,9.633333333333333,0.941783575,0.0
FRA,2000-04-01,0.3693666666666644,102.89876666666667,1.2307549103587334,-4.473610029238817,-0.18666666666666742,5.383333333333333,-0.3333333333333339,9.299999999999999,1.153044743,0.0
FRA,2000-07-01,0.0438999999999794,102.94266666666665,2.0909192317439595,-30.477774397381417,0.010000000000000675,5.3933333333333335,-0.29999999999999893,9.0,0.783435039,0.0
FRA,2000-10-01,-0.27233333333333576,102.67033333333332,2.0039837589627574,73.76445082946508,-0.1633333333333331,5.23,-0.2333333333333325,8.766666666666667,0.588681755,0.0
FRA,2001-01-01,-0.684766666666647,101.98556666666667,-0.2647278550479637,-2.0990041256294556,-0.3266666666666671,4.903333333333333,-0.20000000000000107,8.566666666666666,0.503162942,0.0
FRA,2001-04-01,-1.0610999999999962,100.92446666666667,4.4306490857833,-12.546883837715207,0.21666666666666679,5.12,-0.06666666666666643,8.5,0.039740376,0.0
FRA,2001-07-01,-1.2268633333333412,99.69760333333333,1.0203989077507636,-27.823767061202563,-0.10666666666666647,5.013333333333334,-0.09999999999999964,8.4,0.579853797,0.0
FRA,2001-10-01,-0.6234333333333382,99.07417,0.49972339961659173,56.067679992066786,-0.2933333333333339,4.72,-0.033333333333333215,8.366666666666667,-0.444269979,0.0
FRA,2002-01-01,0.1852100000000121,99.25938000000001,2.7056560637562344,-7.211310543102467,0.3333333333333339,5.053333333333334,-0.16666666666666785,8.2,0.581201284,0.0
FRA,2002-04-01,0.005183333333320661,99.26456333333333,2.3238593519298245,-6.289805393375669,0.14999999999999947,5.203333333333333,0.0,8.2,0.470182852,0.0
FRA,2002-07-01,-0.5147400000000033,98.74982333333332,1.5495023967158739,-27.494563688757424,-0.5066666666666668,4.696666666666666,0.10000000000000142,8.3,0.404455174,0.0
FRA,2002-10-01,-0.5387499999999932,98.21107333333333,1.877170813541973,49.84659891886485,-0.20999999999999908,4.486666666666667,0.09999999999999964,8.4,0.084481134,0.0
FRA,2003-01-01,-0.5874133333333162,97.62366000000002,3.7792947245673503,-3.25433631773433,-0.3766666666666678,4.109999999999999,-0.10000000000000142,8.299999999999999,0.287132427,0.0
FRA,2003-04-01,-0.27224666666668895,97.35141333333333,0.5239766382657329,-14.022354221475242,-0.17666666666666586,3.9333333333333336,0.20000000000000107,8.5,-0.436921814,0.0
FRA,2003-07-01,0.4060133333333482,97.75742666666667,1.5680977165229093,-24.26120271829041,0.20000000000000018,4.133333333333334,-0.06666666666666643,8.433333333333334,1.102269703,0.0
FRA,2003-10-01,0.710743333333312,98.46816999999999,2.924483618088858,63.45950745294176,0.20999999999999996,4.343333333333334,0.40000000000000036,8.833333333333334,0.377648483,0.0
